hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag
HV0003,B02682,B02682,2021-01-01T00:28:09.000Z,2021-01-01T00:31:42.000Z,2021-01-01T00:33:44.000Z,2021-01-01T00:49:07.000Z,230,166,5.26,923,22.28,0.0,0.67,1.98,2.75,"",0.0,14.99,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:45:56.000Z,2021-01-01T00:55:19.000Z,2021-01-01T00:55:19.000Z,2021-01-01T01:18:21.000Z,152,167,3.65,1382,18.36,0.0,0.55,1.63,0.0,"",0.0,17.06,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:21:15.000Z,2021-01-01T00:22:41.000Z,2021-01-01T00:23:56.000Z,2021-01-01T00:38:05.000Z,233,142,3.51,849,14.05,0.0,0.48,1.25,2.75,"",0.94,12.98,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:39:12.000Z,2021-01-01T00:42:37.000Z,2021-01-01T00:42:51.000Z,2021-01-01T00:45:50.000Z,142,143,0.74,179,7.91,0.0,0.24,0.7,2.75,"",0.0,7.41,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:46:11.000Z,2021-01-01T00:47:17.000Z,2021-01-01T00:48:14.000Z,2021-01-01T01:08:42.000Z,143,78,9.2,1228,27.11,0.0,0.81,2.41,2.75,"",0.0,22.44,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:04:00.000Z,"",2021-01-01T00:06:59.000Z,2021-01-01T00:43:01.000Z,88,42,9.725,2162,28.11,0.0,0.84,2.49,2.75,"",0.0,28.9,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:40:06.000Z,"",2021-01-01T00:50:00.000Z,2021-01-01T01:04:57.000Z,42,151,2.469,897,25.03,0.0,0.75,2.22,0.0,"",0.0,15.01,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01T00:10:36.000Z,2021-01-01T00:12:28.000Z,2021-01-01T00:14:30.000Z,2021-01-01T00:50:27.000Z,71,226,13.53,2157,29.67,0.0,1.04,3.08,0.0,"",0.0,34.2,N,N,"",N,N
HV0003,B02875,B02875,2021-01-01T00:21:17.000Z,2021-01-01T00:22:25.000Z,2021-01-01T00:22:54.000Z,2021-01-01T00:30:20.000Z,112,255,1.6,446,6.89,0.0,0.21,0.61,0.0,"",0.0,6.26,N,N,"",N,N
HV0003,B02875,B02875,2021-01-01T00:36:57.000Z,2021-01-01T00:38:09.000Z,2021-01-01T00:40:12.000Z,2021-01-01T00:53:31.000Z,255,232,3.2,800,11.51,0.0,0.53,1.03,2.75,"",2.82,10.99,N,N,"",N,N
HV0003,B02875,B02875,2021-01-01T00:53:31.000Z,2021-01-01T00:56:21.000Z,2021-01-01T00:56:45.000Z,2021-01-01T01:17:42.000Z,232,198,5.74,1257,17.18,0.0,0.52,1.52,2.75,"",0.0,17.61,N,N,"",N,N
HV0003,B02835,B02835,2021-01-01T00:22:58.000Z,2021-01-01T00:27:01.000Z,2021-01-01T00:29:04.000Z,2021-01-01T00:36:27.000Z,113,48,1.8,443,8.18,0.0,0.25,0.73,2.75,"",0.0,6.12,N,N,"",N,N
HV0003,B02835,B02835,2021-01-01T00:46:44.000Z,2021-01-01T00:47:49.000Z,2021-01-01T00:48:56.000Z,2021-01-01T00:59:12.000Z,239,75,2.9,616,13.1,0.0,0.45,1.17,2.75,"",0.94,8.77,N,N,"",N,N
HV0004,B02800,"",2021-01-01T00:12:50.000Z,"",2021-01-01T00:15:24.000Z,2021-01-01T00:38:31.000Z,181,237,9.66,1387,32.95,0.0,0.0,2.34,2.75,"",0.0,21.1,N,N,N,N,N
HV0004,B02800,"",2021-01-01T00:35:32.000Z,"",2021-01-01T00:45:00.000Z,2021-01-01T01:06:45.000Z,236,68,4.38,1305,22.91,0.0,0.0,1.63,2.75,"",3.43,15.82,N,N,N,N,N
HV0003,B02682,B02682,2021-01-01T00:10:22.000Z,2021-01-01T00:11:03.000Z,2021-01-01T00:11:53.000Z,2021-01-01T00:18:06.000Z,256,148,2.03,373,7.84,0.0,0.42,0.7,2.75,"",2.82,6.93,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:25:00.000Z,2021-01-01T00:26:31.000Z,2021-01-01T00:28:31.000Z,2021-01-01T00:41:40.000Z,79,80,3.08,789,13.2,0.0,0.4,1.17,2.75,"",0.0,11.54,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:44:56.000Z,2021-01-01T00:49:55.000Z,2021-01-01T00:50:49.000Z,2021-01-01T00:55:59.000Z,17,217,1.17,310,7.91,0.0,0.24,0.7,0.0,"",0.0,6.94,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:05:04.000Z,"",2021-01-01T00:08:40.000Z,2021-01-01T00:39:39.000Z,62,29,10.852,1859,31.18,0.0,0.94,2.77,0.0,"",0.0,27.61,N,N,N,N,N
HV0003,B02836,B02836,2021-01-01T00:40:44.000Z,2021-01-01T00:53:34.000Z,2021-01-01T00:53:48.000Z,2021-01-01T01:11:40.000Z,22,22,3.52,1072,28.67,0.0,0.86,2.54,0.0,"",0.0,17.64,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:11:57.000Z,"",2021-01-01T00:22:24.000Z,2021-01-01T00:36:23.000Z,92,191,5.864,839,19.82,0.0,0.59,1.76,0.0,"",0.0,13.54,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:30:51.000Z,"",2021-01-01T00:40:55.000Z,2021-01-01T00:52:38.000Z,191,203,4.906,703,15.79,0.0,0.47,1.4,0.0,"",0.0,11.33,N,N,N,N,N
HV0003,B02836,B02836,2021-01-01T00:34:46.000Z,2021-01-01T00:36:10.000Z,2021-01-01T00:36:21.000Z,2021-01-01T00:57:41.000Z,146,129,3.55,1280,10.4,0.0,0.31,0.92,0.0,"",0.0,16.49,N,N,"",N,N
HV0003,B02512,B02512,2021-01-01T00:10:26.000Z,2021-01-01T00:13:53.000Z,2021-01-01T00:14:21.000Z,2021-01-01T00:21:16.000Z,37,225,1.03,415,7.91,0.0,0.24,0.7,0.0,"",0.0,5.39,N,N,"",N,N
HV0003,B02512,B02512,2021-01-01T00:24:23.000Z,2021-01-01T00:26:25.000Z,2021-01-01T00:26:37.000Z,2021-01-01T01:08:20.000Z,225,47,16.02,2503,35.62,6.12,1.25,3.7,0.0,"",0.0,38.62,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:12:42.000Z,2021-01-01T00:17:11.000Z,2021-01-01T00:19:11.000Z,2021-01-01T00:33:49.000Z,81,32,2.65,878,13.53,0.0,0.41,1.2,0.0,"",0.0,11.72,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:28:07.000Z,2021-01-01T00:37:51.000Z,2021-01-01T00:39:51.000Z,2021-01-01T00:58:51.000Z,32,126,4.42,1140,20.86,0.0,0.63,1.85,0.0,"",0.0,15.86,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:08:48.000Z,"",2021-01-01T00:11:59.000Z,2021-01-01T00:32:27.000Z,119,75,5.431,1228,14.59,0.14,0.44,1.31,0.0,"",0.0,18.07,N,N,N,N,Y
HV0005,B02510,"",2021-01-01T00:33:14.000Z,"",2021-01-01T00:39:10.000Z,2021-01-01T01:01:57.000Z,75,129,7.919,1367,21.26,5.5,0.8,2.37,2.75,"",0.0,22.8,N,N,N,N,Y
HV0005,B02510,"",2021-01-01T00:10:36.000Z,"",2021-01-01T00:14:44.000Z,2021-01-01T00:37:27.000Z,205,95,8.498,1363,25.02,0.0,0.75,2.22,0.0,"",0.0,20.85,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:35:31.000Z,"",2021-01-01T00:45:29.000Z,2021-01-01T01:09:46.000Z,82,244,11.159,1457,32.13,5.78,1.14,3.36,0.0,"",0.0,24.59,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01T00:02:10.000Z,2021-01-01T00:05:53.000Z,2021-01-01T00:06:49.000Z,2021-01-01T00:20:07.000Z,138,42,6.83,798,19.92,6.12,0.78,2.31,0.0,"",0.0,17.17,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:24:51.000Z,2021-01-01T00:25:12.000Z,2021-01-01T00:27:12.000Z,2021-01-01T00:47:00.000Z,42,182,6.96,1188,23.78,0.0,0.9,2.65,0.0,"",0.0,20.58,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:45:12.000Z,2021-01-01T00:50:12.000Z,2021-01-01T00:52:12.000Z,2021-01-01T01:06:40.000Z,250,32,2.39,868,15.94,0.0,0.48,1.41,0.0,"",0.0,12.85,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:17:35.000Z,"",2021-01-01T00:19:55.000Z,2021-01-01T00:32:17.000Z,50,244,6.185,742,17.08,0.0,0.51,1.52,2.75,"",0.0,13.08,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:31:10.000Z,"",2021-01-01T00:41:10.000Z,2021-01-01T00:53:11.000Z,244,116,2.341,721,20.23,0.0,0.61,1.8,0.0,"",0.0,9.92,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:52:28.000Z,"",2021-01-01T00:57:33.000Z,2021-01-01T01:10:19.000Z,116,168,2.423,766,15.39,0.0,0.46,1.37,0.0,"",0.0,9.1,N,N,N,N,N
HV0003,B02872,B02872,2021-01-01T00:12:05.000Z,2021-01-01T00:15:19.000Z,2021-01-01T00:17:19.000Z,2021-01-01T00:27:08.000Z,234,170,1.77,589,8.39,0.0,0.25,0.74,2.75,"",0.0,9.96,N,N,"",N,N
HV0003,B02872,B02872,2021-01-01T00:47:18.000Z,2021-01-01T00:50:27.000Z,2021-01-01T00:50:50.000Z,2021-01-01T01:00:05.000Z,66,4,3.85,555,13.87,0.0,0.42,1.23,2.75,"",0.0,11.97,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:16:19.000Z,2021-01-01T00:17:27.000Z,2021-01-01T00:18:42.000Z,2021-01-01T00:33:23.000Z,113,237,3.48,881,14.23,0.0,0.43,1.26,2.75,"",0.0,13.48,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:34:38.000Z,2021-01-01T00:36:27.000Z,2021-01-01T00:38:27.000Z,2021-01-01T00:48:48.000Z,237,107,2.77,621,13.01,0.0,0.39,1.15,2.75,"",0.0,9.07,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:09:15.000Z,2021-01-01T00:10:56.000Z,2021-01-01T00:12:14.000Z,2021-01-01T00:26:11.000Z,39,71,3.25,837,14.5,0.0,0.44,1.29,0.0,"",0.0,14.18,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:30:27.000Z,2021-01-01T00:34:52.000Z,2021-01-01T00:35:20.000Z,2021-01-01T00:44:08.000Z,91,89,1.45,528,6.33,0.0,0.19,0.56,0.0,"",0.0,9.6,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:43:01.000Z,2021-01-01T00:45:40.000Z,2021-01-01T00:46:07.000Z,2021-01-01T00:53:32.000Z,89,89,1.04,445,8.7,0.0,0.26,0.77,0.0,"",0.0,8.98,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:47:51.000Z,2021-01-01T00:58:40.000Z,2021-01-01T00:58:40.000Z,2021-01-01T01:04:40.000Z,165,165,1.66,360,9.44,0.0,0.28,0.84,0.0,"",0.0,10.38,N,N,"",N,N
HV0003,B02872,B02872,2021-01-01T00:33:58.000Z,2021-01-01T00:35:20.000Z,2021-01-01T00:37:20.000Z,2021-01-01T00:46:03.000Z,234,144,1.44,523,9.35,0.0,0.28,0.83,2.75,"",0.0,7.45,N,N,"",N,N
HV0003,B02872,B02872,2021-01-01T00:50:59.000Z,2021-01-01T00:56:32.000Z,2021-01-01T00:56:54.000Z,2021-01-01T01:23:17.000Z,87,7,10.58,1583,27.06,0.0,1.0,2.94,2.75,"",0.0,25.9,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:29:29.000Z,"",2021-01-01T00:32:47.000Z,2021-01-01T01:20:32.000Z,209,265,35.396,2865,75.67,4.5,2.41,0.0,0.0,"",0.0,67.44,N,N,N,N,N
HV0003,B02888,B02888,2021-01-01T00:11:41.000Z,2021-01-01T00:12:52.000Z,2021-01-01T00:14:30.000Z,2021-01-01T00:36:50.000Z,48,224,4.05,1340,16.95,0.0,0.51,1.5,2.75,"",0.0,25.07,N,N,"",N,Y
HV0003,B02888,B02888,2021-01-01T00:43:11.000Z,2021-01-01T00:44:32.000Z,2021-01-01T00:45:14.000Z,2021-01-01T00:51:02.000Z,229,140,1.02,348,7.91,0.0,0.24,0.7,2.75,"",0.0,11.74,N,N,"",N,Y
HV0003,B02888,B02888,2021-01-01T00:51:43.000Z,2021-01-01T00:56:13.000Z,2021-01-01T00:58:14.000Z,2021-01-01T01:05:29.000Z,262,263,1.0,435,10.83,0.0,0.32,0.96,2.75,"",0.0,15.28,N,N,"",N,Y
HV0005,B02510,"",2021-01-01T00:45:18.000Z,"",2021-01-01T00:47:11.000Z,2021-01-01T01:10:29.000Z,230,265,6.548,1398,20.62,20.0,1.04,0.0,0.0,"",0.0,20.22,N,N,N,N,N
HV0003,B02617,B02617,2021-01-01T00:13:52.000Z,2021-01-01T00:18:25.000Z,2021-01-01T00:19:00.000Z,2021-01-01T00:31:44.000Z,14,97,6.56,764,16.56,0.0,0.5,1.47,0.0,"",0.0,14.91,N,N,"",N,N
HV0003,B02617,B02617,2021-01-01T00:39:55.000Z,2021-01-01T00:40:33.000Z,2021-01-01T00:41:04.000Z,2021-01-01T01:06:28.000Z,148,36,5.23,1524,18.0,0.0,0.54,1.6,2.75,"",0.0,19.8,N,N,"",N,N
HV0003,B02836,B02836,2021-01-01T00:32:03.000Z,2021-01-01T00:33:37.000Z,2021-01-01T00:35:37.000Z,2021-01-01T01:00:46.000Z,256,91,10.59,1509,29.13,0.0,0.87,2.59,0.0,"",0.0,24.89,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:27:25.000Z,"",2021-01-01T00:32:35.000Z,2021-01-01T00:43:30.000Z,37,148,3.155,655,13.62,0.0,0.41,1.21,2.75,"",0.0,8.98,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:45:02.000Z,"",2021-01-01T00:48:30.000Z,2021-01-01T01:11:53.000Z,148,223,9.562,1403,25.1,0.82,0.78,2.3,2.75,"",0.0,22.36,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01T00:16:57.000Z,2021-01-01T00:22:36.000Z,2021-01-01T00:23:12.000Z,2021-01-01T00:30:18.000Z,250,213,1.49,426,7.91,0.0,0.24,0.7,0.0,"",0.0,9.68,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:26:48.000Z,2021-01-01T00:33:30.000Z,2021-01-01T00:33:48.000Z,2021-01-01T00:45:38.000Z,213,126,3.98,710,17.81,0.0,0.53,1.58,0.0,"",0.0,14.62,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:42:21.000Z,2021-01-01T00:49:04.000Z,2021-01-01T00:49:30.000Z,2021-01-01T01:05:26.000Z,126,247,2.7,956,14.7,0.0,0.44,1.3,0.0,"",0.0,15.27,N,N,"",N,N
HV0004,B02800,"",2020-12-31T23:57:45.000Z,"",2021-01-01T00:06:06.000Z,2021-01-01T00:19:55.000Z,168,75,4.08,828,17.95,0.0,0.0,1.27,0.0,"",0.0,0.0,N,N,N,N,N
HV0004,B02800,"",2021-01-01T00:17:47.000Z,"",2021-01-01T00:28:06.000Z,2021-01-01T00:40:46.000Z,151,143,2.45,759,13.95,0.0,0.0,0.99,2.75,"",0.0,0.0,N,N,N,N,N
HV0004,B02800,"",2021-01-01T00:35:15.000Z,"",2021-01-01T00:53:48.000Z,2021-01-01T01:13:37.000Z,116,263,6.09,1189,26.95,0.0,0.0,1.82,2.75,"",0.0,0.0,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:07:39.000Z,"",2021-01-01T00:12:34.000Z,2021-01-01T00:29:19.000Z,232,68,3.886,1005,19.62,0.0,0.59,1.74,2.75,"",0.0,14.82,N,N,N,N,Y
HV0005,B02510,"",2021-01-01T00:31:15.000Z,"",2021-01-01T00:33:30.000Z,2021-01-01T00:46:06.000Z,68,161,2.157,756,10.93,0.0,0.33,0.97,2.75,"",0.0,9.43,N,N,N,N,Y
HV0005,B02510,"",2021-01-01T00:33:56.000Z,"",2021-01-01T00:46:19.000Z,2021-01-01T00:55:26.000Z,168,42,2.019,547,8.9,0.0,0.27,0.79,0.0,"",0.0,6.82,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:54:56.000Z,"",2021-01-01T00:59:50.000Z,2021-01-01T01:15:15.000Z,116,242,6.902,925,19.11,0.0,0.57,1.7,0.0,"",0.0,21.99,N,N,N,N,N
HV0003,B02864,B02864,2021-01-01T00:19:22.000Z,2021-01-01T00:21:04.000Z,2021-01-01T00:22:22.000Z,2021-01-01T00:49:03.000Z,256,35,5.24,1601,23.64,0.0,0.71,2.1,0.0,"",0.0,20.06,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:06:36.000Z,2021-01-01T00:08:27.000Z,2021-01-01T00:08:27.000Z,2021-01-01T00:25:17.000Z,112,36,3.56,1010,15.68,0.0,0.65,1.4,0.0,"",2.82,13.3,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:25:11.000Z,2021-01-01T00:27:10.000Z,2021-01-01T00:27:44.000Z,2021-01-01T01:02:46.000Z,36,247,12.8,2102,38.48,6.12,1.64,3.97,0.0,"",4.7,32.63,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:53:44.000Z,2021-01-01T00:55:03.000Z,2021-01-01T00:55:23.000Z,2021-01-01T01:15:07.000Z,233,265,5.91,1184,22.76,20.0,1.28,0.0,0.0,"",0.0,19.42,N,N,"",N,N
HV0003,B02872,B02872,2021-01-01T00:02:41.000Z,2021-01-01T00:04:52.000Z,2021-01-01T00:05:04.000Z,2021-01-01T00:25:52.000Z,245,22,9.2,1248,24.83,6.12,0.93,2.75,0.0,"",0.0,21.2,N,N,"",N,N
HV0003,B02872,B02872,2021-01-01T00:34:15.000Z,2021-01-01T00:37:00.000Z,2021-01-01T00:37:19.000Z,2021-01-01T00:50:12.000Z,22,227,3.36,773,11.7,0.0,0.35,1.04,0.0,"",0.0,10.79,N,N,"",N,N
HV0003,B02872,B02872,2021-01-01T00:52:01.000Z,2021-01-01T00:54:24.000Z,2021-01-01T00:56:08.000Z,2021-01-01T01:32:49.000Z,228,250,21.59,2201,49.78,0.0,1.98,4.97,2.75,"",4.7,42.84,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:35:53.000Z,"",2021-01-01T00:40:04.000Z,2021-01-01T00:58:03.000Z,232,238,7.903,1079,23.31,0.0,0.7,2.07,2.75,"",0.0,17.81,N,N,N,N,N
HV0003,B02877,B02877,2021-01-01T00:28:40.000Z,2021-01-01T00:36:20.000Z,2021-01-01T00:36:20.000Z,2021-01-01T01:14:59.000Z,230,186,2.74,2319,10.44,0.0,0.31,0.93,2.75,"",0.0,24.96,N,N,"",N,N
HV0004,B02800,"",2021-01-01T00:21:59.000Z,"",2021-01-01T00:28:43.000Z,2021-01-01T00:47:00.000Z,4,145,5.94,1096,24.95,0.0,0.0,1.77,2.75,"",0.0,15.43,N,N,N,N,N
HV0004,B02800,"",2021-01-01T00:41:48.000Z,"",2021-01-01T00:51:39.000Z,2021-01-01T01:02:52.000Z,145,146,2.53,673,15.95,0.0,0.0,1.13,0.0,"",0.0,8.28,N,N,N,N,N
HV0003,B02889,B02889,2021-01-01T00:13:11.000Z,2021-01-01T00:17:21.000Z,2021-01-01T00:19:21.000Z,2021-01-01T00:46:32.000Z,185,116,7.16,1631,28.76,0.0,0.86,2.55,0.0,"",0.0,25.68,N,N,"",N,N
HV0003,B02889,B02889,2021-01-01T00:45:25.000Z,2021-01-01T00:48:53.000Z,2021-01-01T00:50:12.000Z,2021-01-01T01:05:42.000Z,116,242,6.39,930,20.14,0.0,0.6,1.79,0.0,"",0.0,18.97,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:09:44.000Z,"",2021-01-01T00:12:22.000Z,2021-01-01T00:22:25.000Z,148,79,0.865,603,7.37,0.0,0.22,0.65,2.75,"",0.0,6.01,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:23:59.000Z,"",2021-01-01T00:27:03.000Z,2021-01-01T00:46:57.000Z,4,265,4.223,1194,24.04,20.0,1.32,0.0,0.0,"",1.0,16.98,N,N,N,N,N
HV0003,B02889,B02889,2021-01-01T00:06:57.000Z,2021-01-01T00:09:21.000Z,2021-01-01T00:10:34.000Z,2021-01-01T00:15:31.000Z,80,255,1.21,297,7.12,0.0,0.21,0.63,0.0,"",0.0,6.82,N,N,"",N,N
HV0003,B02889,B02889,2021-01-01T00:22:18.000Z,2021-01-01T00:23:45.000Z,2021-01-01T00:23:56.000Z,2021-01-01T00:31:22.000Z,255,80,1.31,446,7.12,0.0,0.21,0.63,0.0,"",0.0,6.82,N,N,"",N,N
HV0003,B02889,B02889,2021-01-01T00:32:34.000Z,2021-01-01T00:33:09.000Z,2021-01-01T00:33:57.000Z,2021-01-01T00:37:31.000Z,80,80,0.7,214,7.91,0.0,0.24,0.7,0.0,"",0.0,6.81,N,N,"",N,N
HV0003,B02889,B02889,2021-01-01T00:37:33.000Z,2021-01-01T00:39:01.000Z,2021-01-01T00:41:01.000Z,2021-01-01T00:53:33.000Z,80,226,3.3,752,16.05,0.0,0.48,1.42,0.0,"",0.0,11.35,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:23:03.000Z,"",2021-01-01T00:25:45.000Z,2021-01-01T00:35:41.000Z,209,137,3.695,596,12.28,0.0,0.0,0.0,2.75,"",0.0,9.1,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:40:43.000Z,"",2021-01-01T00:42:23.000Z,2021-01-01T01:01:28.000Z,4,49,4.744,1145,21.34,0.0,0.64,1.89,2.75,"",0.0,14.86,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:31:19.000Z,"",2021-01-01T00:42:26.000Z,2021-01-01T01:11:38.000Z,71,77,4.392,1752,23.69,0.0,0.71,2.1,0.0,"",0.0,22.06,N,N,N,N,Y
HV0003,B02512,B02512,2020-12-31T23:58:40.000Z,2021-01-01T00:04:45.000Z,2021-01-01T00:05:32.000Z,2021-01-01T00:17:36.000Z,35,72,2.03,724,11.12,0.0,0.33,0.99,0.0,"",0.0,13.3,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:43:22.000Z,2021-01-01T00:44:55.000Z,2021-01-01T00:46:23.000Z,2021-01-01T00:52:15.000Z,113,148,1.02,352,7.91,0.0,0.24,0.7,2.75,"",0.0,6.09,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:56:37.000Z,2021-01-01T00:57:55.000Z,2021-01-01T00:59:10.000Z,2021-01-01T01:08:09.000Z,211,66,2.45,539,11.24,0.0,0.34,1.0,2.75,"",0.0,7.9,N,N,"",N,N
HV0003,B02876,B02876,2021-01-01T00:11:56.000Z,2021-01-01T00:12:33.000Z,2021-01-01T00:13:51.000Z,2021-01-01T00:20:26.000Z,17,61,1.59,395,7.91,0.0,0.24,0.7,0.0,"",0.0,11.99,N,N,"",N,N
HV0003,B02876,B02876,2021-01-01T00:32:43.000Z,2021-01-01T00:34:01.000Z,2021-01-01T00:36:01.000Z,2021-01-01T00:56:18.000Z,256,13,5.53,1217,23.76,0.0,0.71,2.11,2.75,"",0.0,22.87,N,N,"",N,N
HV0003,B02872,B02872,2021-01-01T00:14:20.000Z,2021-01-01T00:15:30.000Z,2021-01-01T00:17:32.000Z,2021-01-01T00:33:42.000Z,90,87,6.0,970,21.41,0.0,0.64,1.9,2.75,"",0.0,17.7,N,N,"",N,N
HV0003,B02872,B02872,2021-01-01T00:44:07.000Z,2021-01-01T00:47:02.000Z,2021-01-01T00:47:50.000Z,2021-01-01T01:03:45.000Z,231,141,6.5,955,18.38,0.0,0.55,1.63,2.75,"",0.0,18.12,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:11:55.000Z,"",2021-01-01T00:15:03.000Z,2021-01-01T00:41:05.000Z,48,97,6.881,1562,30.07,0.85,0.93,2.74,2.75,"",0.0,20.71,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:40:38.000Z,"",2021-01-01T00:47:09.000Z,2021-01-01T01:05:40.000Z,97,231,3.447,1111,19.0,0.0,0.57,1.69,2.75,"",0.0,15.04,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:05:44.000Z,"",2021-01-01T00:09:53.000Z,2021-01-01T00:49:57.000Z,61,117,13.469,2404,41.39,3.54,1.35,3.99,0.0,"",0.0,35.08,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:41:41.000Z,"",2021-01-01T00:52:59.000Z,2021-01-01T01:27:18.000Z,117,76,10.282,2059,31.71,2.19,1.02,3.01,0.0,"",0.0,28.66,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01T00:37:39.000Z,2021-01-01T00:41:52.000Z,2021-01-01T00:42:10.000Z,2021-01-01T00:46:56.000Z,7,7,1.38,286,7.91,0.0,0.24,0.7,0.0,"",0.0,8.84,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:46:37.000Z,2021-01-01T00:47:48.000Z,2021-01-01T00:49:48.000Z,2021-01-01T01:16:16.000Z,7,18,11.15,1588,31.15,6.12,1.12,3.31,0.0,"",0.0,29.04,N,N,"",N,N
HV0003,B02864,B02864,2021-01-01T00:25:50.000Z,2021-01-01T00:28:44.000Z,2021-01-01T00:29:56.000Z,2021-01-01T00:43:49.000Z,75,168,2.85,833,12.86,0.0,0.39,1.14,0.0,"",0.0,12.08,N,N,"",N,N
HV0003,B02864,B02864,2021-01-01T00:42:03.000Z,2021-01-01T00:48:43.000Z,2021-01-01T00:50:03.000Z,2021-01-01T01:07:53.000Z,159,242,3.69,1070,14.49,0.0,0.43,1.29,0.0,"",0.0,15.0,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:28:13.000Z,2021-01-01T00:31:14.000Z,2021-01-01T00:33:14.000Z,2021-01-01T00:40:00.000Z,140,263,1.19,406,9.99,0.0,0.3,0.89,2.75,"",0.0,6.27,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:40:11.000Z,2021-01-01T00:48:31.000Z,2021-01-01T00:48:31.000Z,2021-01-01T01:01:57.000Z,75,69,5.44,806,18.88,0.0,0.57,1.68,0.0,"",0.0,13.27,N,N,"",N,N
HV0003,B02876,B02876,2021-01-01T00:29:43.000Z,2021-01-01T00:31:31.000Z,2021-01-01T00:32:06.000Z,2021-01-01T00:37:59.000Z,71,71,1.03,353,7.91,0.0,0.24,0.7,0.0,"",0.0,6.68,N,N,"",N,N
HV0003,B02876,B02876,2021-01-01T00:41:24.000Z,2021-01-01T00:44:19.000Z,2021-01-01T00:45:16.000Z,2021-01-01T00:53:49.000Z,71,91,1.92,513,8.98,0.0,0.27,0.8,0.0,"",0.0,7.69,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:13:56.000Z,"",2021-01-01T00:15:57.000Z,2021-01-01T00:36:06.000Z,97,249,3.623,1209,15.13,0.0,0.42,1.24,2.75,"",0.0,14.14,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:22:50.000Z,"",2021-01-01T00:30:26.000Z,2021-01-01T00:44:43.000Z,209,170,4.831,857,16.49,0.0,0.49,1.46,2.75,"",3.81,12.54,N,N,N,N,N
